library_id,title_en,title_zh,year,source,pmid,pmcid,doi,url,query,include_status,in_healthspan_findings,health_topic_ids,in_evidence_matrix,in_skin_beauty_findings,skin_topic_ids,last_checked,品牌标识,Brand,SEO关键词,资产归属,GitHub公开入口
crossref-10.1001/jama.299.9.1014-a,"Cardiorespiratory Fitness, Adiposity, and Mortality—Reply",,2008,Crossref,,,10.1001/jama.299.9.1014-a,https://doi.org/10.1001/jama.299.9.1014-a,exercise_cardiorespiratory_fitness_longevity,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1007/978-981-97-8514-8_12,Biological Age and Aging Clock: Aging Clock,,2024,Crossref,,,10.1007/978-981-97-8514-8_12,https://doi.org/10.1007/978-981-97-8514-8_12,aging_clocks_disease_prediction,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1007/978-981-97-8514-8_26,Senescent Cells and Antiaging Medicine: Development of Senolytics,,2024,Crossref,,,10.1007/978-981-97-8514-8_26,https://doi.org/10.1007/978-981-97-8514-8_26,geroprotectors_mtor_metformin_senolytics,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1007/s12603-022-1812-x,"Effect of Diet, Exercise, or Both on Biological Age and Healthy Aging in Older Adults with Obesity: Secondary Analysis of a Randomized Controlled Trial",,2022,Crossref,,,10.1007/s12603-022-1812-x,https://doi.org/10.1007/s12603-022-1812-x,clinical_aging_biomarkers,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1016/b978-0-12-411596-5.00010-1,NIA Interventions Testing Program,,2016,Crossref,,,10.1016/b978-0-12-411596-5.00010-1,https://doi.org/10.1016/b978-0-12-411596-5.00010-1,itp_mouse_lifespan_drugs,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1016/b978-0-443-30060-8.00017-0,"Interplay between diet, exercise, and intermittent fasting in metabolic disease reduction in people with obesity and promoting healthy aging",,2026,Crossref,,,10.1016/b978-0-443-30060-8.00017-0,https://doi.org/10.1016/b978-0-443-30060-8.00017-0,nutrition_dietary_restriction_aging,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1016/j.arr.2025.102737,Conserved biological processes in partial cellular reprogramming: Relevance to aging and rejuvenation,,2025,Crossref,,,10.1016/j.arr.2025.102737,https://doi.org/10.1016/j.arr.2025.102737,partial_reprogramming_rejuvenation,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1016/j.ebiom.2016.11.038,NIA Interventions Testing Program: Investigating Putative Aging Intervention Agents in a Genetically Heterogeneous Mouse Model,,2017,Crossref,,,10.1016/j.ebiom.2016.11.038,https://doi.org/10.1016/j.ebiom.2016.11.038,itp_mouse_lifespan_drugs,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1016/j.jff.2025.107115,"Comparative efficacy of a standardized herbal composition LN22199, nicotinamide riboside, and their combination on NAD+ metabolism in healthy aging adults",,2025,Crossref,,,10.1016/j.jff.2025.107115,https://doi.org/10.1016/j.jff.2025.107115,nad_precursors_aging_trials,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1016/s0016-5085(17)32878-0,Is Cardiorespiratory Fitness (VO2Max) Associated with Risk of Colorectal Adenoma ? A Case-Control Study,,2017,Crossref,,,10.1016/s0016-5085(17)32878-0,https://doi.org/10.1016/s0016-5085(17)32878-0,exercise_cardiorespiratory_fitness_longevity,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1016/s0047-6374(14)00018-9,The NIA Interventions Testing Program Announces the 2014 Solicitation of Proposals,,2014,Crossref,,,10.1016/s0047-6374(14)00018-9,https://doi.org/10.1016/s0047-6374(14)00018-9,itp_mouse_lifespan_drugs,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1021/acs.jafc.2c07241.s001,Using Inflammatory Biological Age To Evaluate the Preventing Aging Effect of a Polyphenol-Probiotic-Enhanced Dietary Pattern in Adults Aged 50 Years and Older,,2023,Crossref,,,10.1021/acs.jafc.2c07241.s001,https://doi.org/10.1021/acs.jafc.2c07241.s001,clinical_aging_biomarkers,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1038/s43587-023-00422-0,Artificial intelligence identifies new small-molecule senolytics,,2023,Crossref,,,10.1038/s43587-023-00422-0,https://doi.org/10.1038/s43587-023-00422-0,geroprotectors_mtor_metformin_senolytics,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1038/s43587-023-00547-2,Isoleucine dietary restriction boosts healthspan and longevity in mice,,2023,Crossref,,,10.1038/s43587-023-00547-2,https://doi.org/10.1038/s43587-023-00547-2,human_longevity_interventions_reviews,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1080/13102818.2024.2358999,"Aging, partial reprogramming and bioelectric fields: unveiling the path to cellular rejuvenation",,2024,Crossref,,,10.1080/13102818.2024.2358999,https://doi.org/10.1080/13102818.2024.2358999,partial_reprogramming_rejuvenation,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1080/19476337.2025.2458753,Determination of NAD+ precursors nicotinamide mononucleotide (NMN) and nicotinamide riboside (NR) in plant foods: exploring dietary sources,,2025,Crossref,,,10.1080/19476337.2025.2458753,https://doi.org/10.1080/19476337.2025.2458753,nad_precursors_aging_trials,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1089/cell.2025.0009,Rejuvenation to the Heart: Overcoming Age-Related Metabolic Barriers in Direct Cardiac Reprogramming,,2025,Crossref,,,10.1089/cell.2025.0009,https://doi.org/10.1089/cell.2025.0009,partial_reprogramming_rejuvenation,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1089/rej.2017.1958,Rejuvenation by Partial Reprogramming of the Epigenome,,2017,Crossref,,,10.1089/rej.2017.1958,https://doi.org/10.1089/rej.2017.1958,partial_reprogramming_rejuvenation,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/clinchem/hvaf041,Proteomic Aging Clock Predicts Mortality and Risk of Common Age-Related Diseases,,2025,Crossref,,,10.1093/clinchem/hvaf041,https://doi.org/10.1093/clinchem/hvaf041,aging_clocks_disease_prediction,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igaa057.2654,"Senescence and Senolytics: State of the Art on Cellular Senescence, Senolytics, and Healthspan",,2020,Crossref,,,10.1093/geroni/igaa057.2654,https://doi.org/10.1093/geroni/igaa057.2654,geroprotectors_mtor_metformin_senolytics,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igaa057.3157,Reversing cognitive-decline in older adults in an open-label clinical trial: novel mechanisms and the role of GlyNAC,,2020,Crossref,,,10.1093/geroni/igaa057.3157,https://doi.org/10.1093/geroni/igaa057.3157,nutraceuticals_aging_trials,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igab046.3741,Systems aging clock: A novel epigenetic aging clock modeled from organ &amp; bodily function based mortality indices,,2021,Crossref,,,10.1093/geroni/igab046.3741,https://doi.org/10.1093/geroni/igab046.3741,aging_clocks_disease_prediction,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igac059.2933,GLYNAC SUPPLEMENTATION IN OLDER ADULTS PROTECTS FROM MEAL DRIVEN OXIDATIVE STRESS AND INFLAMMATION: RESULTS OF A RCT,,2022,Crossref,,,10.1093/geroni/igac059.2933,https://doi.org/10.1093/geroni/igac059.2933,nutraceuticals_aging_trials,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igac059.389,"SUPPLEMENTING GLYNAC IN AGING IMPROVES GLUTATHIONE, MITOCHONDRIA, AND AGING HALLMARKS: A RANDOMIZED CLINICAL TRIAL",,2022,Crossref,,,10.1093/geroni/igac059.389,https://doi.org/10.1093/geroni/igac059.389,nutraceuticals_aging_trials,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igae098.0656,"GLYNAC SUPPLEMENTATION IN OLDER ADULTS IMPROVES GLUTATHIONE, MITOCHONDRIA, AGING HALLMARKS, AND FUNCTION",,2024,Crossref,,,10.1093/geroni/igae098.0656,https://doi.org/10.1093/geroni/igae098.0656,nutraceuticals_aging_trials,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igaf122.1102,Clinical Trials of Senolytics in Alzheimer’s Disease Treatment and Prevention,,2025,Crossref,,,10.1093/geroni/igaf122.1102,https://doi.org/10.1093/geroni/igaf122.1102,geroprotectors_mtor_metformin_senolytics,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/geroni/igx004.034,THE NIA INTERVENTIONS TESTING PROGRAM: AN UPDATE,,2017,Crossref,,,10.1093/geroni/igx004.034,https://doi.org/10.1093/geroni/igx004.034,itp_mouse_lifespan_drugs,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/humrep/deab130.229,P–230 The NAD+ precursor nicotinamide riboside protects against postovulatary aging in vitro,,2021,Crossref,,,10.1093/humrep/deab130.229,https://doi.org/10.1093/humrep/deab130.229,nad_precursors_aging_trials,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1093/ndt/gfad063c_6919,#6919 CARDIORESPIRATORY FITNESS AND MORTALITY RISK IN PATIENTS RECEIVING HEMODIALYSIS: A PROSPECTIVE COHORT,,2023,Crossref,,,10.1093/ndt/gfad063c_6919,https://doi.org/10.1093/ndt/gfad063c_6919,exercise_cardiorespiratory_fitness_longevity,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
crossref-10.1097/md.0000000000030689,Preoperative walking intervention did not appear to improve patient-reported postoperative recovery in older adults with frailty traits: Randomized trial,,2022,Crossref,,,10.1097/md.0000000000030689,https://doi.org/10.1097/md.0000000000030689,frailty_multidomain_interventions,active_candidate_needs_review,false,,false,false,,2026-04-28,宇多Yul细胞/yulcell,yulcell,"宇多Yul细胞/yulcell, yulcell, 宇多Yul细胞, 长寿抗衰证据图谱, 健康寿命证据图谱, longevity anti-aging evidence atlas",宇多Yul细胞/yulcell | Longevity Anti-Aging Evidence Atlas EnCn,https://github.com/yuyohe/longevity-antiaging-evidence-atlas-EnCn
